Item_Identifier,Outlet_Identifier,Item_Visibility,Item_MRP,Item_Outlet_Sales
FDP03,OUT013,0.06112617,122.5388,371.52
FDI21,OUT027,0.056328717,63.9168,1597.92
FDW45,OUT046,0.03901099,147.7418,4119.97
NCA18,OUT010,0.09386236199999999,115.9492,231.7
FDN32,OUT027,0.015485016,185.6266,4979.52
FDR15,OUT027,0.033276066,153.8314,3723.15
DRK11,OUT049,0.010781158,149.9392,1938.81
DRG49,OUT018,0.067730081,242.6486,2199.14
FDD29,OUT046,0.018410515,252.1698,2283.03
FDE33,OUT010,0.083079826,80.3644,157.13
FDJ58,OUT010,0.17624403800000002,173.6764,515.33
FDM46,OUT049,0.16021655199999998,93.512,1677.82
FDD23,OUT035,0.04867632400000001,187.7898,2057.99
DRM35,OUT027,0.070103425,179.4344,5888.34
DRC25,OUT018,0.045556680999999995,85.3882,1288.32
FDL36,OUT049,0.076193763,89.78299999999999,2247.07
FDD41,OUT013,0.08718748800000001,105.5306,1567.96
FDV19,OUT049,0.035311852000000005,160.9578,4813.73
FDR44,OUT049,0.103080901,131.2968,1957.45
FDX50,OUT017,0.075049323,110.4228,1105.23
DRC25,OUT045,0.045463870999999996,85.2882,2061.32
FDA15,OUT027,0.015944801,249.5092,6474.24
FDX22,OUT046,0.022974812,208.7928,5891.0
FDJ50,OUT045,0.021629781,51.9982,999.37
FDT13,OUT019,0.032516546,188.8214,753.69
FDN12,OUT013,0.08103643599999999,112.3544,2572.65
FDD58,OUT045,0.059472609,98.77,1298.31
FDM04,OUT013,0.047081397999999997,51.1666,1179.13
FDA23,OUT049,0.047260402,102.8016,1922.83
FDW28,OUT010,0.148673586,197.2452,195.75
FDA45,OUT018,0.15601263099999998,177.33700000000002,2822.99
NCO26,OUT045,0.077011493,117.3492,1506.04
FDV26,OUT035,0.07614605,197.0794,4681.91
FDC50,OUT027,0.135836915,93.8094,3237.12
NCV05,OUT027,0.030062224,154.3656,2471.45
FDW48,OUT018,0.008575615,80.2618,644.49
FDS55,OUT013,0.081096635,148.4734,3563.36
FDX32,OUT045,0.100060762,144.0786,2600.61
FDC53,OUT035,0.008834023,100.0384,2266.38
FDG35,OUT018,0.007069661999999999,175.7738,1911.51
NCC30,OUT010,0.046161923,176.6344,356.87
NCZ17,OUT045,0.079592733,37.3506,645.16
FDZ56,OUT049,0.025776993999999998,169.9474,2863.61
NCS05,OUT013,0.020960615,133.2942,2649.88
DRC25,OUT027,0.04815856442857142,87.3882,1374.21
FDW59,OUT046,0.020715913,83.5566,1268.35
FDB36,OUT017,0.048801674,132.1626,1573.95
FDT37,OUT045,0.033545499199999995,253.7014,5865.03
FDG47,OUT035,0.06960567599999999,261.9252,4984.18
FDM45,OUT045,0.088373591,119.3756,1454.11
FDQ40,OUT027,0.035853059,176.8712,3691.2
FDF34,OUT049,0.01404119,199.1084,396.82
FDP24,OUT017,0.083473583,120.8756,1211.76
FDT55,OUT019,0.07643454200000001,155.8946,473.38
FDH60,OUT046,0.08073703,197.011,3338.99
FDF57,OUT035,0.05677067314285714,169.6448,2045.34
NCX29,OUT046,0.08915252800000001,147.7102,437.43
FDD34,OUT013,0.015863075,161.821,2446.82
FDQ15,OUT049,0.151308326,81.7276,2030.69
FDL12,OUT035,0.12160972199999999,60.222,539.3
FDS22,OUT013,0.023135131,44.8428,703.08
NCM29,OUT018,0.017714096000000002,132.9626,1442.79
FDO24,OUT049,0.16790732828571428,156.4604,2376.91
NCJ43,OUT046,0.027069402000000003,174.9396,1744.4
FDA37,OUT046,0.055226755,123.1046,871.53
NCM07,OUT018,0.040124625,85.1908,1342.25
FDT49,OUT035,0.151376958,108.228,1171.81
FDP23,OUT035,0.03558013,217.5166,4572.05
DRF51,OUT018,0.166513779,38.0506,265.65
NCZ41,OUT017,0.06478563,123.7704,2503.41
DRJ11,OUT049,0.085223447,189.2872,6050.79
FDP37,OUT017,0.143915417,127.5994,2441.49
FDT60,OUT019,0.13227533800000002,123.8388,123.84
FDA09,OUT035,0.149338159,178.666,1797.66
FDJ46,OUT046,0.044823438,174.2054,1926.16
FDO48,OUT013,0.02681843,219.7456,3094.64
FDS59,OUT018,0.04407225,109.057,1428.14
FDH44,OUT046,0.025872153,145.7418,882.85
NCM05,OUT035,0.059835659000000006,264.3226,4229.16
NCU06,OUT019,0.13027716,228.00099999999998,1148.51
FDV13,OUT049,0.027653795,88.0856,1318.28
FDA23,OUT013,0.04714777,102.4016,1720.43
FDJ60,OUT017,0.062882112,164.1184,2807.01
FDN13,OUT049,0.152294691,98.9358,1508.04
DRF49,OUT035,0.071064499,114.4518,1366.22
FDK20,OUT018,0.041726942,122.0072,1470.09
FDB27,OUT027,0.055121892,196.7768,5912.3
NCS18,OUT046,0.042211119000000005,108.6938,1393.52
FDZ49,OUT027,0.132500853,220.3798,5289.12
FDN32,OUT035,0.015557426000000001,184.7266,2213.12
FDO37,OUT049,0.021409913,229.7326,6930.98
NCD31,OUT018,0.015497337,165.5526,3453.5
NCV30,OUT027,0.065612808,62.351000000000006,2150.53
FDY49,OUT049,0.012030747,166.6184,1155.83
FDM10,OUT027,0.07560369900000001,215.1218,3205.83
FDT11,OUT046,0.029372367000000003,186.7556,3942.87
FDD39,OUT013,0.070096518,217.885,3894.93
NCL31,OUT035,0.120258245,141.547,2290.35
FDZ47,OUT035,0.07928147599999999,100.1042,892.84
NCU18,OUT019,0.09776872800000001,142.4496,564.6
FDJ58,OUT027,0.104786172,172.2764,1545.99
FDX12,OUT010,0.043626605,241.4196,482.04
FDV60,OUT018,0.11783932800000001,195.21099999999998,2356.93
NCB19,OUT027,0.089858447,84.5882,2061.32
FDH45,OUT019,0.185008985,42.3796,123.84
FDB03,OUT013,0.156701315,240.7538,4566.72
FDI27,OUT017,0.034475252,43.5744,498.02
FDN22,OUT017,0.13908768300000002,251.7724,3020.07
FDQ37,OUT035,0.089243789,192.0478,4649.95
FDM02,OUT035,0.073721115,85.6198,610.54
FDW38,OUT046,0.138679995,53.7298,862.88
FDP34,OUT019,0.24026824800000002,156.463,312.93
FDY55,OUT046,0.050892574625000006,255.3988,4625.98
FDL34,OUT013,0.040911824,141.2496,3387.59
FDA09,OUT018,0.14997485800000002,179.766,5932.28
FDM51,OUT017,0.026072872,99.8674,1018.67
FDI34,OUT018,0.08548276099999999,231.4668,3225.14
NCD31,OUT017,0.015521768,165.8526,3124.6
FDW33,OUT035,0.099101845,105.82799999999999,1704.45
NCP05,OUT035,0.025281802000000003,152.0024,2884.25
FDL56,OUT013,0.125675936,86.9198,1133.86
FDN01,OUT027,0.07204818,177.937,6881.04
FDA25,OUT045,0.068263916,104.79899999999999,1238.39
FDF08,OUT010,0.109144085,88.2856,175.77
FDH08,OUT035,0.017425784,227.90099999999998,459.4
DRH03,OUT049,0.035118834,93.412,932.12
FDQ31,OUT018,0.054066567,87.0856,1406.17
FDO10,OUT017,0.012823828999999998,55.5588,916.14
FDT39,OUT049,0.009883257,149.8366,1964.78
FDM22,OUT027,0.041754584,53.464,1597.92
FDR21,OUT010,0.112036236,174.937,882.18
FDQ01,OUT017,0.161610636,255.2014,3570.02
FDZ03,OUT049,0.078909166,186.72400000000002,4474.18
NCK05,OUT018,0.077769768,63.0536,980.06
FDW55,OUT013,0.021951613,250.9092,4731.17
FDF47,OUT049,0.09777000400000001,222.8746,3589.99
DRO59,OUT019,0.094817105,77.9012,75.9
NCM55,OUT046,0.06672613299999999,185.8924,3516.76
FDY31,OUT017,0.043809260999999995,146.8418,1765.7
FDJ57,OUT019,0.020603952571428576,184.3582,185.76
FDV51,OUT018,0.032671446,165.4842,1492.06
DRG36,OUT046,0.095378221,170.5106,2395.55
DRF13,OUT013,0.024883880833333333,145.1444,3338.32
NCJ54,OUT045,0.060188932,233.0642,6041.47
NCP42,OUT049,0.016135764,195.6478,4262.45
NCF30,OUT035,0.12622018699999998,126.7362,1258.36
FDY44,OUT027,0.024286377999999997,194.71099999999998,5892.33
FDX09,OUT049,0.065350715,175.437,3175.87
NCU30,OUT017,0.035071955,163.221,2773.06
FDU49,OUT049,0.030742082999999996,85.554,1211.76
FDC48,OUT017,0.015949001,84.1592,1238.39
FDJ21,OUT013,0.038496166,147.5102,5540.79
NCX41,OUT049,0.017746826,210.8244,2540.69
FDT36,OUT046,0.11127459099999999,35.0874,458.74
FDK28,OUT027,0.065272284,256.1646,3349.64
DRI49,OUT035,0.183472595,82.0276,1624.55
NCM54,OUT019,0.08918772,128.9678,254.34
FDD48,OUT018,0.030281542999999998,116.3176,1259.69
NCF30,OUT010,0.211306673,125.1362,251.67
FDX03,OUT049,0.061190964,47.1744,996.04
FDZ33,OUT013,0.10730767699999999,149.8076,2217.11
FDB39,OUT019,0.067441726,57.4272,111.85
DRM11,OUT018,0.066338717,261.4278,4165.24
DRE48,OUT017,0.014851214428571428,195.3768,1576.61
NCL31,OUT045,0.12052492199999999,142.247,2433.5
FDB11,OUT017,0.061192210999999996,224.1404,4725.85
FDX14,OUT049,0.075056542,76.0354,601.88
NCM29,OUT027,0.017556795,129.9626,3410.23
FDH47,OUT045,0.129077455,95.2068,583.24
FDG09,OUT013,0.047896392999999995,185.8556,1689.8
FDP25,OUT049,0.021240491,216.9824,4804.41
FDY27,OUT027,0.031743707,179.1344,1605.91
DRM59,OUT017,0.003612411,154.1998,3537.4
DRI03,OUT018,0.022796177999999997,178.1028,1416.82
FDY03,OUT019,0.133279499,112.6202,675.12
NCV17,OUT049,0.016132592,130.2626,3016.74
NCJ17,OUT013,0.152429537,85.5224,1278.34
NCP54,OUT017,0.035348491,124.67299999999999,2093.94
FDZ15,OUT049,0.020903193,119.2782,3098.63
NCR05,OUT018,0.054853377,198.6084,2182.49
FDX03,OUT019,0.10697116699999999,44.7744,135.82
FDQ12,OUT045,0.035482562,231.40099999999998,2526.71
FDC21,OUT013,0.04292307099999999,109.8254,1627.88
FDQ40,OUT018,0.036174285,176.0712,1581.94
FDI07,OUT027,0.033597374,197.2426,3163.88
FDQ25,OUT049,0.028320655,172.5422,2241.75
NCK18,OUT035,0.005429050285714286,163.9184,4293.08
DRI25,OUT010,0.056744064000000004,55.6614,165.78
DRA24,OUT049,0.039990314,165.0868,982.72
FDA32,OUT045,0.030155223999999998,214.7192,3020.07
FDE59,OUT018,0.062541552,34.3532,251.67
FDY59,OUT046,0.031403441000000004,93.8462,647.82
FDQ20,OUT045,0.029845242999999997,41.6138,284.3
FDB21,OUT018,0.149125615,241.6854,6042.14
FDB41,OUT019,0.170382726,45.2718,47.27
DRG11,OUT013,0.083768522,109.8596,3235.79
FDV10,OUT019,0.11679368400000001,41.0112,42.61
FDI41,OUT013,0.062205112,148.3418,1765.7
FDN10,OUT017,0.0463847,118.9124,1540.66
NCM17,OUT018,0.07142564700000001,45.9086,1070.61
DRG37,OUT019,0.033929133,154.3972,311.59
FDA21,OUT045,0.036033639,183.7924,2591.29
FDM27,OUT013,0.158337479,157.9946,3313.69
FDA32,OUT049,0.030140981,216.0192,2588.63
NCZ53,OUT049,0.024515221,189.2214,3956.85
FDW40,OUT035,0.105125569,143.2812,3277.07
FDS52,OUT035,0.00547348,100.5016,1315.62
FDM58,OUT010,0.13338539800000002,109.8544,223.71
NCE54,OUT019,0.047098175,75.5354,150.47
FDS11,OUT035,0.055548003,225.3088,5816.43
FDL20,OUT049,0.128614205,111.6886,1556.64
FDX13,OUT027,0.047551567999999995,249.1092,8217.3
FDR21,OUT013,0.066879757,174.437,1587.93
FDV28,OUT018,0.160379061,33.6558,203.73
FDZ51,OUT017,0.054861393,96.9094,952.09
FDD46,OUT045,0.141542481,153.1998,1538.0
FDE23,OUT018,0.053397642,46.706,699.09
NCF55,OUT045,0.021710275,34.9874,247.01
FDU12,OUT013,0.075688032,262.9568,1845.6
FDZ22,OUT049,0.045340279000000004,85.025,2080.62
FDI44,OUT013,0.10014945900000001,78.4328,1158.49
FDH50,OUT017,0.162348584,185.9266,4610.66
FDE57,OUT049,0.036341539,142.9154,3261.75
DRJ51,OUT013,0.087920675,228.5668,1151.83
FDX52,OUT045,0.042087749,192.68200000000002,3861.64
DRN47,OUT017,0.016921927,178.36599999999999,4314.38
FDT21,OUT049,0.020423549,249.0092,2988.11
FDY21,OUT045,0.17383312899999998,196.511,4713.86
FDG21,OUT019,0.256152243,151.005,149.8
FDS58,OUT035,0.021002641000000002,161.1578,4011.44
FDA26,OUT018,0.07015060079999999,220.1482,4600.01
FDY16,OUT027,0.091780142,182.5266,6454.93
FDF20,OUT046,0.033220169,196.6768,2759.08
FDI15,OUT013,0.14123493199999998,263.7884,5564.76
FDC47,OUT010,0.19899855,226.5694,913.48
FDL08,OUT035,0.049709624,246.8144,2450.14
FDF08,OUT013,0.065153295,88.4856,1406.17
FDN03,OUT035,0.015087112,250.1408,4005.45
FDG34,OUT017,0.037782943,106.6254,325.58
FDA56,OUT045,0.008782561,119.8414,1340.26
NCI17,OUT027,0.14272811300000002,95.141,2510.07
NCO17,OUT049,0.073493831,118.344,1797.66
FDK55,OUT017,0.025907416000000003,87.7172,802.95
FDD10,OUT017,0.046280998,177.4344,1962.78
NCH18,OUT013,0.044624064000000005,245.4802,3193.84
NCA53,OUT045,0.009898492,48.8034,777.65
DRJ24,OUT010,0.189689886,184.3924,370.18
DRN35,OUT013,0.070189131,37.9532,826.92
FDC47,OUT018,0.119374946,229.3694,5024.13
FDN48,OUT018,0.065215312,93.4804,1102.56
FDR27,OUT027,0.095635061,130.7942,3047.37
FDS33,OUT019,0.216107535,86.8514,354.21
DRL11,OUT035,0.048009080999999995,157.0946,2209.12
FDQ21,OUT017,0.019533098,120.4756,1938.81
FDY37,OUT046,0.026568875,142.047,3149.23
FDS35,OUT013,0.111127966,63.1826,2002.06
DRD60,OUT046,0.03723211,183.1634,5634.67
DRP47,OUT046,0.140603316,252.8382,6308.46
NCY41,OUT027,0.07536886799999999,35.2532,970.74
FDR59,OUT049,0.063962842,263.1594,2616.59
FDM36,OUT019,0.102830104,172.6422,344.88
NCI42,OUT027,0.01031535,208.4954,3751.12
FDA31,OUT017,0.110633958,173.808,1211.76
FDY33,OUT035,0.09380280342857143,159.3262,2864.27
FDV40,OUT045,0.014721578999999999,73.1038,886.85
NCW17,OUT018,0.019465205,128.6994,2441.49
FDN38,OUT013,0.091895319,248.6408,3504.77
FDQ11,OUT019,0.118535581,256.3988,257.0
FDG34,OUT045,0.037646623,107.5254,325.58
NCN14,OUT049,0.092060694,183.7608,4777.78
FDY46,OUT027,0.04765803,188.3898,5238.51
FDS11,OUT017,0.05587277,222.1088,4026.76
NCA53,OUT019,0.017295906,47.1034,145.81
NCN30,OUT010,0.02844314,98.141,386.16
FDW32,OUT046,0.094296835,84.3882,1116.55
NCR42,OUT010,0.064410783,33.39,33.29
FDU33,OUT035,0.13468429199999998,47.0402,1470.09
FDN15,OUT019,0.029299175,140.31799999999998,139.82
FDD51,OUT019,0.210021713,44.2744,90.55
FDF14,OUT045,0.027224917,152.934,2450.14
NCN19,OUT019,0.021184746,189.553,379.51
NCO43,OUT013,0.047059015999999995,100.1016,2125.23
FDT19,OUT049,0.14526636,172.908,6231.89
DRK12,OUT013,0.041851461,31.49,466.06
DRM49,OUT045,0.152262171,44.4086,1159.82
FDX43,OUT017,0.085757338,164.75,1498.05
FDS14,OUT035,0.049954435,156.5288,2356.93
NCK07,OUT049,0.048762383,165.2526,3946.86
FDO19,OUT017,0.015998404777777777,46.8034,923.46
FDH32,OUT013,0.075996742,97.141,2799.69
NCZ41,OUT018,0.051622839600000005,126.1704,1877.56
FDL32,OUT010,0.204984538,111.0544,223.71
FDC44,OUT017,0.17357316399999997,114.4518,2390.89
FDQ59,OUT013,0.056339618,84.2908,755.02
NCO54,OUT013,0.014262413,57.1614,331.57
DRH36,OUT046,0.03338006,74.0696,1416.82
FDY35,OUT035,0.016024651,44.0402,597.22
FDA46,OUT017,0.11830085,196.2136,1944.14
NCL18,OUT035,0.16755220199999998,193.1136,2332.96
FDL57,OUT049,0.067181098,258.8304,5424.94
NCP50,OUT018,0.01982751457142857,79.2618,966.74
FDZ25,OUT019,0.023016170333333336,169.87900000000002,339.56
FDH24,OUT046,0.021431133999999998,157.0288,2199.8
FDQ26,OUT017,0.068256316,60.9562,533.31
NCK17,OUT019,0.031601550166666666,40.348,79.9
FDO46,OUT027,0.014143673,187.3872,2836.31
FDW50,OUT035,0.075563757,168.1158,2005.39
FDD29,OUT049,0.018439138,254.7698,5073.4
FDU26,OUT019,0.07462029099999999,120.1782,357.53
FDX04,OUT027,0.041370245,46.2376,814.94
FDH31,OUT027,0.020312313999999998,98.1042,2777.72
FDJ45,OUT019,0.12853255800000002,34.2216,173.11
FDX55,OUT035,0.055195460999999994,216.1166,5007.48
FDR02,OUT046,0.022065676,110.5886,1556.64
NCP55,OUT045,0.011212719,55.6614,1049.97
FDT28,OUT017,0.063925726,151.8708,1655.18
NCJ06,OUT017,0.034848629,118.6782,2502.74
FDF08,OUT018,0.06167332833333333,89.8856,1406.17
FDT21,OUT017,0.02050719,249.7092,7719.29
FDK22,OUT027,0.025960174,214.885,4976.85
DRJ11,OUT013,0.085020342,188.7872,1701.78
FDH27,OUT010,0.097660814,141.8128,143.81
FDU52,OUT019,0.111654545,157.063,312.93
FDK50,OUT017,0.021294045,160.7894,3235.79
DRJ01,OUT045,0.115265695,160.5236,2094.61
FDC21,OUT018,0.043133816,109.7254,651.15
FDX39,OUT046,0.049676157,212.4586,3799.05
NCY54,OUT027,0.17683435100000003,172.1422,5000.82
FDD58,OUT019,0.103918113,100.67,399.48
FDW12,OUT045,0.035644325,147.1444,870.87
DRE01,OUT010,0.279783532,241.8512,484.7
FDT16,OUT049,0.048738014,262.1278,3904.92
FDC16,OUT017,0.020686161,85.054,1731.08
FDK52,OUT049,0.07934200599999999,226.0062,1805.65
FDS23,OUT046,0.14088911099999998,127.0994,1927.49
FDI41,OUT035,0.06224514900000001,145.8418,5591.39
FDG33,OUT018,0.140811559,173.5764,2061.32
NCM31,OUT018,0.08152738,140.3154,1843.6
NCY53,OUT027,0.058198140999999995,110.4544,4250.47
FDY55,OUT049,0.081446638,257.0988,6424.97
FDQ21,OUT045,0.019462623000000002,120.8756,1575.28
NCD18,OUT027,0.072317217,230.2668,8062.84
FDV09,OUT017,0.020684919,148.5734,1336.26
FDI19,OUT010,0.087604871,242.2512,484.7
FDY47,OUT049,0.0522644425,131.531,2466.79
DRH37,OUT049,0.041681059,164.2526,1315.62
NCL19,OUT046,0.015676231000000002,144.047,286.29
DRI11,OUT035,0.034397781,115.7834,2073.3
NCC19,OUT046,0.096880574,191.482,5020.13
FDS01,OUT018,0.017817285,177.0686,1422.15
FDX31,OUT017,0.014909465,232.3958,6076.09
NCL55,OUT046,0.061535846000000005,254.90400000000002,4048.06
FDW16,OUT013,0.041439718,93.7804,2848.29
FDT49,OUT046,0.15140558699999998,107.728,2024.03
FDW13,OUT013,0.097803261,50.5324,882.85
NCG30,OUT019,0.196659953,125.8046,249.01
FDC14,OUT049,0.041313203,42.0454,377.51
FDS15,OUT010,0.13065744199999998,106.4596,215.72
FDS32,OUT049,0.029700017999999998,140.3838,1404.84
FDE09,OUT049,0.0234260666,111.3228,1436.8
FDM12,OUT017,0.070312473,189.6214,2826.32
FDT57,OUT049,0.019064377,238.2248,3555.37
FDM32,OUT046,0.020605032,91.083,539.3
NCS38,OUT027,0.0677811515,115.2176,1030.66
NCW30,OUT017,0.011072173000000001,257.8962,4402.94
FDD21,OUT017,0.0204071985,115.7176,1717.76
FDH35,OUT049,0.060342304000000006,165.9526,1644.53
NCX17,OUT045,0.113833823,232.83,1398.18
NCI29,OUT035,0.032615377,142.9154,992.71
FDL24,OUT049,0.024935297000000002,172.0422,3966.17
FDI46,OUT046,0.07434526799999999,251.9724,3523.41
DRQ35,OUT035,0.042283454000000005,125.4388,3715.16
FDM04,OUT017,0.047387144000000006,50.8666,871.53
NCJ17,OUT045,0.152865879,84.9224,1619.23
NCJ18,OUT027,0.163148041,116.6124,3199.83
DRF13,OUT045,0.02984176,144.4444,3628.61
FDB39,OUT035,0.038511676,57.7272,503.34
FDT52,OUT018,0.04762278599999999,246.2144,3675.22
FDT60,OUT046,0.07554831,121.9388,3219.81
FDM34,OUT046,0.067447572,132.9626,1967.44
FDY27,OUT013,0.03187163,179.5344,4103.99
FDP08,OUT045,0.112638016,195.5478,3874.96
FDP59,OUT027,0.056192276,103.1648,1973.43
FDQ11,OUT018,0.06797671,257.4988,3083.99
FDV01,OUT010,0.142189843,153.8314,155.13
FDX31,OUT013,0.014813268000000001,234.9958,5842.4
NCX54,OUT010,0.080442371,107.7622,105.86
DRC12,OUT035,0.03781972,191.6188,2475.44
FDU11,OUT027,0.092145264,120.7098,3735.8
NCB30,OUT046,0.025702994,199.9084,2380.9
FDS27,OUT045,0.012483408,195.41099999999997,2749.75
FDX16,OUT018,0.06224316,148.005,898.83
NCL53,OUT013,0.036204764,176.1028,1948.13
NCZ30,OUT045,0.026238087,121.6098,2410.2
FDB15,OUT017,0.137584599,262.2568,3954.85
FDY51,OUT027,0.080741927,220.8798,6170.63
NCT18,OUT017,0.059741172,179.6976,5070.73
FDL32,OUT019,0.214423791,111.6544,335.56
FDK46,OUT018,0.051677050999999995,258.062,2856.28
FDI22,OUT019,0.16845554899999998,211.0612,418.12
FDF21,OUT045,0.04769498514285715,189.053,5313.08
FDR34,OUT017,0.016055615,228.4352,8245.27
FDJ50,OUT049,0.021619563999999997,50.6982,736.37
FDC34,OUT049,0.173027688,155.2972,3583.34
FDW51,OUT018,0.09504547599999999,213.456,2556.67
FDR28,OUT035,0.025891587999999997,165.12099999999998,2936.18
FDV60,OUT019,0.205484395,198.011,392.82
FDI45,OUT017,0.037793818,173.8054,2801.69
NCB30,OUT019,0.045002624000000005,196.5084,198.41
DRO59,OUT017,0.054460571,77.0012,2277.04
FDU12,OUT035,0.075736746,265.5568,4482.17
NCX18,OUT010,0.014719325,196.91099999999997,392.82
NCH30,OUT027,0.066828857,114.186,1924.16
FDE11,OUT019,0.23653561,184.1924,185.09
FDE32,OUT017,0.04903471,39.9506,872.86
FDP25,OUT010,0.035497039,216.7824,436.76
NCM29,OUT035,0.017638893,132.7626,2885.58
FDQ21,OUT049,0.01945343,120.8756,1454.11
FDN24,OUT046,0.11326743,54.5956,1037.32
DRY23,OUT017,0.10971346400000001,41.3112,255.67
FDW04,OUT027,0.03859049233333333,130.531,5582.73
FDM01,OUT018,0.094952408,101.1332,1332.93
NCW29,OUT017,0.029026218,131.33100000000002,3635.27
FDG33,OUT013,0.140123575,172.0764,2748.42
FDV51,OUT017,0.03272295,165.7842,1823.63
NCQ18,OUT017,0.13583682800000002,100.37,1298.31
NCL53,OUT018,0.036382524,177.9028,1416.82
FDQ39,OUT013,0.077764180625,189.3846,4777.12
FDF46,OUT017,0.09420101800000001,115.8834,1036.65
NCA06,OUT049,0.143506376,34.719,769.0
FDV26,OUT019,0.13334711900000001,193.0794,975.4
FDJ04,OUT035,0.124428516,119.9124,948.1
FDE28,OUT010,0.221856492,231.8668,230.37
NCZ29,OUT013,0.07131206400000001,125.7362,3020.07
FDW43,OUT046,0.022425236,226.3036,910.81
FDZ49,OUT049,0.133352623,219.7798,2644.56
NCJ05,OUT035,0.046079558,151.5682,1982.09
NCP29,OUT027,0.10622423016666667,64.2168,1278.34
FDS16,OUT018,0.066446521,147.976,732.38
FDZ45,OUT049,0.066979957,196.7084,3174.53
NCP29,OUT010,0.187918654,65.4168,127.83
FDZ58,OUT027,0.051924192,121.0072,2940.17
FDV55,OUT027,0.054806734,145.1444,3918.9
NCV53,OUT046,0.018813601,237.988,7190.64
FDV47,OUT019,0.094910421,84.5566,253.67
FDD45,OUT018,0.116722514,95.4436,567.26
FDP26,OUT019,0.244338986,105.9306,209.06
DRD37,OUT049,0.013863257,45.106,1398.18
FDT09,OUT019,0.021471456,131.0284,131.83
FDM03,OUT027,0.0740532438,109.1938,2036.68
FDW09,OUT017,0.026067434,78.8302,713.07
FDX10,OUT046,0.123710526,37.1874,247.01
FDZ60,OUT049,0.11954738699999999,108.9596,539.3
FDM58,OUT046,0.07969040299999999,113.4544,2908.21
FDV32,OUT035,0.088691614,61.851000000000006,1454.77
FDU07,OUT019,0.10478432900000001,150.4366,151.14
FDS51,OUT027,0.032024659,62.7194,1857.58
NCT17,OUT045,0.041950753,190.0214,2449.48
FDA01,OUT010,0.091018048,60.2904,117.18
FDW25,OUT046,0.037398953,84.2224,852.22
FDS01,OUT017,0.017845371999999998,179.0686,5688.6
NCV18,OUT045,0.10545930699999999,84.625,2496.75
FDZ04,OUT045,0.038032067999999995,61.351000000000006,822.26
DRN59,OUT017,0.064504433,47.306000000000004,652.48
FDD36,OUT049,0.021306635,119.8124,1896.2
FDT56,OUT018,0.116063284,59.1246,753.02
FDP09,OUT019,0.059336763,212.1902,424.78
FDA33,OUT017,0.034091649,146.2076,2364.92
FDH14,OUT019,0.081955735,142.0838,280.97
NCF18,OUT027,0.088551694,191.5504,5944.26
FDF59,OUT035,0.071230537,128.102,885.51
FDC29,OUT013,0.024185517000000004,115.7176,1374.21
FDD32,OUT017,0.041163522,80.8276,1868.23
FDZ08,OUT010,0.09433221728571428,80.8592,82.56
FDT21,OUT027,0.017874195125,248.8092,6474.24
FDM33,OUT046,0.08771969199999999,218.5798,4407.6
NCK07,OUT035,0.048677482,166.1526,2466.79
NCL41,OUT018,0.041907648,36.2216,346.22
FDZ36,OUT046,0.065783783,188.22400000000002,5779.14
FDW51,OUT049,0.094807042,213.356,3835.01
FDS47,OUT013,0.128778474,89.1856,1581.94
FDV02,OUT045,0.060668415999999996,172.4106,2908.88
NCU18,OUT018,0.056067524,139.8496,1270.35
NCX17,OUT018,0.114066204,233.03,5592.72
FDI12,OUT046,0.10039894,89.6856,878.86
DRH51,OUT013,0.097135675,89.3856,1318.28
NCP30,OUT027,0.032610007,37.4822,942.77
FDG08,OUT049,0.165616415,172.6764,2061.32
FDX35,OUT046,0.076038448,228.2036,4781.78
FDY26,OUT027,0.030362777,210.5244,6775.18
NCM43,OUT019,0.03409886,162.621,815.6
NCZ54,OUT019,0.145951533,160.9552,162.46
FDO16,OUT045,0.015138833999999999,81.925,3079.32
FDR22,OUT010,0.031069992999999997,112.0544,223.71
FDJ16,OUT017,0.11553548699999999,59.5246,810.94
FDT47,OUT049,0.02454694,95.7068,1166.48
FDZ23,OUT027,0.067175915,187.12400000000002,3728.48
NCB31,OUT046,0.11867435900000001,261.691,3155.89
FDM15,OUT046,0.057421582,149.9366,1662.5
FDX27,OUT013,0.114022125,92.9436,2174.5
NCS54,OUT018,0.010033871,177.937,2293.68
NCJ30,OUT049,0.080765853,169.179,2037.35
FDD58,OUT013,0.05930285,98.77,1697.79
DRJ23,OUT045,0.041753387,187.6872,2836.31
FDS14,OUT045,0.050065211,157.4288,2042.67
FDR27,OUT013,0.096020459,133.7942,2384.9
FDT49,OUT018,0.15202235,106.62799999999999,639.17
FDX26,OUT027,0.08738330400000001,180.4292,4013.44
NCW53,OUT017,0.03066757,193.4162,2116.58
FDS19,OUT045,0.06127194842857143,74.3012,1669.83
DRF15,OUT046,0.03321399,154.934,1225.07
DRH01,OUT027,0.097429924,172.8738,3649.25
FDJ12,OUT045,0.039120291,206.8296,4154.59
NCE42,OUT027,0.01055095,234.9958,13086.96
DRL37,OUT045,0.053480419,42.376999999999995,1211.76
FDJ36,OUT045,0.128520186,101.4332,1948.13
NCH18,OUT027,0.044444955999999994,245.2802,10072.89
DRI11,OUT018,0.034544435,116.0834,1267.02
NCO17,OUT018,0.07367866299999999,120.944,2037.35
FDS49,OUT018,0.079668739,79.6644,1571.29
FDX43,OUT045,0.085447928,165.85,1830.95
NCS17,OUT013,0.08043445099999999,93.4436,1701.78
